|2|CAT|9|NIE|ANY|TAK|2022-02-27
|8|CAT|16|TAK|INDOOR|NIE|2022-02-27
|9|DOG|14|TAK|INDOOR|NIE|2022-02-27
|12|CAT|9|NIE|OUTDOOR|TAK|2022-02-27
|14|DOG|5|TAK|OUTDOOR|NIE|2022-02-27
|15|CAT|12|TAK|OUTDOOR|TAK|2022-02-27
|18|DOG|7|NIE|OUTDOOR|NIE|2022-02-27
|21|CAT|6|NIE|OUTDOOR|NIE|2022-02-27
|23|DOG|13|TAK|INDOOR|TAK|2022-02-27
|32|CAT|10|NIE|OUTDOOR|NIE|2022-02-27
|35|CAT|14|TAK|OUTDOOR|NIE|2022-02-27
|37|CAT|11|NIE|ANY|TAK|2022-02-27
|41|DOG|4|NIE|OUTDOOR|TAK|2022-02-27
|42|DOG|9|NIE|INDOOR|TAK|2022-02-27
|47|CAT|3|TAK|ANY|TAK|2022-02-27
|48|DOG|16|NIE|INDOOR|NIE|2022-02-27
|52|DOG|8|TAK|ANY|NIE|2022-02-27
|53|DOG|3|TAK|OUTDOOR|TAK|2022-02-27
|55|CAT|19|TAK|INDOOR|TAK|2022-02-27
|59|CAT|6|TAK|ANY|TAK|2022-02-27
|60|CAT|9|NIE|ANY|TAK|2022-02-27
|6|CAT|15|NIE|ANY|TAK|2022-02-28
|7|CAT|17|NIE|OUTDOOR|NIE|2022-02-28
|8|CAT|17|TAK|ANY|TAK|2022-02-28
|9|DOG|10|NIE|INDOOR|NIE|2022-02-28
|10|CAT|4|TAK|OUTDOOR|TAK|2022-02-28
|13|CAT|11|NIE|ANY|TAK|2022-02-28
|17|DOG|17|NIE|INDOOR|NIE|2022-02-28
|24|DOG|10|TAK|ANY|NIE|2022-02-28
|25|DOG|3|NIE|INDOOR|NIE|2022-02-28
|26|DOG|5|NIE|INDOOR|NIE|2022-02-28
|29|DOG|15|NIE|OUTDOOR|TAK|2022-02-28
|30|DOG|4|NIE|ANY|NIE|2022-02-28
|31|DOG|8|NIE|INDOOR|TAK|2022-02-28
|33|DOG|0|NIE|ANY|TAK|2022-02-28
|34|CAT|9|TAK|ANY|TAK|2022-02-28
|35|DOG|12|NIE|OUTDOOR|TAK|2022-02-28
|40|DOG|17|NIE|ANY|NIE|2022-02-28
|46|CAT|0|NIE|INDOOR|NIE|2022-02-28
|48|DOG|1|TAK|ANY|NIE|2022-02-28
|57|CAT|4|TAK|OUTDOOR|TAK|2022-02-28
|62|DOG|3|NIE|OUTDOOR|TAK|2022-02-28
|63|CAT|9|TAK|INDOOR|TAK|2022-02-28
|64|CAT|1|TAK|OUTDOOR|NIE|2022-02-28
|68|CAT|3|NIE|OUTDOOR|NIE|2022-02-28
|6|CAT|12|TAK|INDOOR|TAK|2022-03-01
|12|CAT|12|TAK|OUTDOOR|TAK|2022-03-01
|13|DOG|5|NIE|OUTDOOR|NIE|2022-03-01
|14|CAT|11|NIE|INDOOR|NIE|2022-03-01
|16|DOG|3|NIE|OUTDOOR|NIE|2022-03-01
|17|DOG|9|NIE|ANY|TAK|2022-03-01
|19|DOG|10|NIE|OUTDOOR|NIE|2022-03-01
|27|DOG|12|TAK|ANY|TAK|2022-03-01
|29|CAT|12|NIE|OUTDOOR|TAK|2022-03-01
|32|CAT|18|NIE|INDOOR|NIE|2022-03-01
|34|DOG|11|NIE|OUTDOOR|TAK|2022-03-01
|39|CAT|2|TAK|INDOOR|NIE|2022-03-01
|40|CAT|13|TAK|ANY|NIE|2022-03-01
|43|DOG|14|NIE|INDOOR|NIE|2022-03-01
|44|CAT|15|NIE|INDOOR|NIE|2022-03-01
|48|DOG|13|TAK|ANY|TAK|2022-03-01
|49|DOG|18|NIE|ANY|TAK|2022-03-01
|57|CAT|2|NIE|OUTDOOR|NIE|2022-03-01
|61|DOG|5|TAK|INDOOR|TAK|2022-03-01
|64|DOG|7|NIE|ANY|NIE|2022-03-01
|65|CAT|8|NIE|OUTDOOR|TAK|2022-03-01
|67|DOG|15|NIE|INDOOR|NIE|2022-03-01
|4|DOG|13|NIE|ANY|TAK|2022-03-02
|11|CAT|16|TAK|OUTDOOR|TAK|2022-03-02
|16|CAT|14|TAK|INDOOR|NIE|2022-03-02
|20|DOG|1|TAK|OUTDOOR|NIE|2022-03-02
|22|CAT|12|NIE|INDOOR|TAK|2022-03-02
|25|CAT|11|NIE|ANY|NIE|2022-03-02
|30|CAT|18|NIE|OUTDOOR|NIE|2022-03-02
|31|DOG|12|TAK|INDOOR|NIE|2022-03-02
|32|DOG|3|TAK|INDOOR|NIE|2022-03-02
|33|DOG|15|TAK|INDOOR|TAK|2022-03-02
|34|DOG|3|TAK|ANY|TAK|2022-03-02
|35|DOG|17|NIE|INDOOR|NIE|2022-03-02
|36|DOG|2|TAK|ANY|NIE|2022-03-02
|41|DOG|11|TAK|ANY|NIE|2022-03-02
|52|DOG|7|NIE|OUTDOOR|TAK|2022-03-02
|58|DOG|5|NIE|OUTDOOR|TAK|2022-03-02
|66|CAT|10|NIE|ANY|TAK|2022-03-02
|67|DOG|4|NIE|INDOOR|NIE|2022-03-02
|69|DOG|14|TAK|INDOOR|TAK|2022-03-02
|70|DOG|19|NIE|INDOOR|NIE|2022-03-02
|71|CAT|11|NIE|INDOOR|NIE|2022-03-02
|72|DOG|9|NIE|INDOOR|NIE|2022-03-02
|73|DOG|16|NIE|INDOOR|NIE|2022-03-02
|74|CAT|13|NIE|OUTDOOR|NIE|2022-03-02
|1|DOG|13|NIE|OUTDOOR|NIE|2022-03-03
|3|DOG|5|NIE|OUTDOOR|NIE|2022-03-03
|7|DOG|10|NIE|OUTDOOR|NIE|2022-03-03
|10|CAT|4|NIE|OUTDOOR|TAK|2022-03-03
|12|DOG|10|TAK|ANY|TAK|2022-03-03
|17|CAT|19|NIE|ANY|TAK|2022-03-03
|19|CAT|0|NIE|OUTDOOR|NIE|2022-03-03
|20|DOG|6|NIE|ANY|TAK|2022-03-03
|22|CAT|17|NIE|ANY|TAK|2022-03-03
|25|DOG|0|TAK|INDOOR|NIE|2022-03-03
|31|CAT|12|NIE|INDOOR|NIE|2022-03-03
|45|DOG|10|NIE|ANY|NIE|2022-03-03
|55|CAT|4|NIE|ANY|NIE|2022-03-03
|57|CAT|15|TAK|OUTDOOR|TAK|2022-03-03
|60|DOG|16|TAK|ANY|TAK|2022-03-03
|61|DOG|19|NIE|INDOOR|NIE|2022-03-03
|62|CAT|2|TAK|ANY|NIE|2022-03-03
|70|DOG|19|NIE|OUTDOOR|TAK|2022-03-03
|74|CAT|19|TAK|INDOOR|NIE|2022-03-03
|7|CAT|11|NIE|OUTDOOR|TAK|2022-03-04
|12|CAT|0|TAK|OUTDOOR|TAK|2022-03-04
|13|CAT|3|TAK|ANY|TAK|2022-03-04
|18|CAT|16|TAK|INDOOR|NIE|2022-03-04
|21|DOG|4|TAK|OUTDOOR|TAK|2022-03-04
|22|DOG|15|TAK|ANY|NIE|2022-03-04
|26|DOG|12|NIE|INDOOR|TAK|2022-03-04
|27|CAT|12|TAK|OUTDOOR|TAK|2022-03-04
|28|DOG|13|TAK|OUTDOOR|TAK|2022-03-04
|31|DOG|7|NIE|ANY|TAK|2022-03-04
|39|DOG|14|TAK|INDOOR|NIE|2022-03-04
|42|CAT|15|TAK|OUTDOOR|TAK|2022-03-04
|44|DOG|17|NIE|INDOOR|TAK|2022-03-04
|55|DOG|8|TAK|ANY|NIE|2022-03-04
|56|DOG|5|NIE|OUTDOOR|TAK|2022-03-04
|58|DOG|14|NIE|OUTDOOR|TAK|2022-03-04
|64|DOG|14|NIE|OUTDOOR|NIE|2022-03-04
|66|DOG|0|NIE|INDOOR|NIE|2022-03-04
|68|DOG|19|TAK|INDOOR|TAK|2022-03-04
|72|DOG|13|NIE|INDOOR|TAK|2022-03-04
|75|DOG|14|NIE|ANY|TAK|2022-03-04
|76|CAT|10|NIE|INDOOR|NIE|2022-03-04
|77|CAT|16|TAK|INDOOR|TAK|2022-03-04
|78|DOG|6|TAK|INDOOR|NIE|2022-03-04
|79|CAT|16|NIE|INDOOR|TAK|2022-03-04
|3|DOG|4|TAK|INDOOR|NIE|2022-03-05
|17|DOG|8|TAK|INDOOR|NIE|2022-03-05
|18|CAT|0|TAK|OUTDOOR|NIE|2022-03-05
|19|CAT|11|TAK|OUTDOOR|NIE|2022-03-05
|20|CAT|5|NIE|OUTDOOR|TAK|2022-03-05
|29|CAT|12|NIE|OUTDOOR|NIE|2022-03-05
|36|DOG|3|NIE|OUTDOOR|TAK|2022-03-05
|37|CAT|9|TAK|OUTDOOR|NIE|2022-03-05
|41|CAT|2|NIE|OUTDOOR|TAK|2022-03-05
|43|CAT|8|TAK|OUTDOOR|NIE|2022-03-05
|44|CAT|13|NIE|INDOOR|NIE|2022-03-05
|46|DOG|13|NIE|INDOOR|NIE|2022-03-05
|60|DOG|8|TAK|ANY|NIE|2022-03-05
|64|CAT|9|NIE|OUTDOOR|TAK|2022-03-05
|66|DOG|6|TAK|INDOOR|TAK|2022-03-05
|71|CAT|11|NIE|ANY|NIE|2022-03-05
|72|CAT|15|NIE|ANY|NIE|2022-03-05
|76|CAT|3|NIE|ANY|NIE|2022-03-05
|79|CAT|6|TAK|INDOOR|TAK|2022-03-05
|80|CAT|6|NIE|ANY|NIE|2022-03-05
|81|CAT|4|NIE|INDOOR|NIE|2022-03-05
|4|DOG|18|NIE|ANY|TAK|2022-03-06
|6|CAT|10|TAK|OUTDOOR|NIE|2022-03-06
|9|CAT|8|NIE|ANY|NIE|2022-03-06
|10|CAT|11|NIE|ANY|NIE|2022-03-06
|11|CAT|4|TAK|OUTDOOR|NIE|2022-03-06
|18|DOG|15|TAK|ANY|NIE|2022-03-06
|25|CAT|19|TAK|INDOOR|NIE|2022-03-06
|28|DOG|8|NIE|ANY|NIE|2022-03-06
|32|CAT|17|TAK|OUTDOOR|TAK|2022-03-06
|39|DOG|12|NIE|INDOOR|TAK|2022-03-06
|41|DOG|15|TAK|INDOOR|NIE|2022-03-06
|42|CAT|5|TAK|OUTDOOR|NIE|2022-03-06
|48|CAT|1|TAK|OUTDOOR|NIE|2022-03-06
|49|CAT|7|TAK|INDOOR|NIE|2022-03-06
|52|CAT|12|TAK|INDOOR|TAK|2022-03-06
|54|CAT|1|TAK|ANY|NIE|2022-03-06
|61|CAT|1|NIE|OUTDOOR|TAK|2022-03-06
|62|CAT|12|TAK|ANY|TAK|2022-03-06
|67|CAT|15|TAK|OUTDOOR|NIE|2022-03-06
|70|CAT|9|NIE|OUTDOOR|NIE|2022-03-06
|71|DOG|13|TAK|ANY|NIE|2022-03-06
|73|DOG|15|TAK|INDOOR|NIE|2022-03-06
|76|DOG|9|NIE|INDOOR|NIE|2022-03-06
|80|DOG|2|NIE|ANY|NIE|2022-03-06
|82|DOG|10|TAK|OUTDOOR|TAK|2022-03-06
|83|CAT|9|NIE|INDOOR|TAK|2022-03-06
|84|CAT|6|TAK|ANY|TAK|2022-03-06
|2|DOG|12|TAK|INDOOR|NIE|2022-03-07
|3|DOG|16|NIE|ANY|TAK|2022-03-07
|8|CAT|14|TAK|INDOOR|NIE|2022-03-07
|15|DOG|18|TAK|ANY|TAK|2022-03-07
|17|CAT|4|NIE|ANY|NIE|2022-03-07
|24|DOG|12|NIE|INDOOR|TAK|2022-03-07
|28|DOG|11|TAK|OUTDOOR|TAK|2022-03-07
|31|DOG|15|NIE|INDOOR|NIE|2022-03-07
|35|CAT|14|TAK|OUTDOOR|NIE|2022-03-07
|43|DOG|6|NIE|OUTDOOR|TAK|2022-03-07
|45|CAT|5|TAK|ANY|NIE|2022-03-07
|51|DOG|16|TAK|OUTDOOR|NIE|2022-03-07
|54|DOG|2|TAK|OUTDOOR|TAK|2022-03-07
|55|DOG|7|NIE|OUTDOOR|NIE|2022-03-07
|59|CAT|0|NIE|INDOOR|NIE|2022-03-07
|60|DOG|6|NIE|OUTDOOR|TAK|2022-03-07
|63|DOG|14|NIE|INDOOR|TAK|2022-03-07
|65|DOG|19|TAK|INDOOR|NIE|2022-03-07
|67|CAT|3|TAK|INDOOR|TAK|2022-03-07
|68|DOG|13|TAK|ANY|TAK|2022-03-07
|71|CAT|13|NIE|ANY|TAK|2022-03-07
|73|CAT|11|TAK|INDOOR|TAK|2022-03-07
|74|CAT|9|TAK|OUTDOOR|NIE|2022-03-07
|84|CAT|19|TAK|INDOOR|TAK|2022-03-07
|3|CAT|0|TAK|ANY|NIE|2022-03-08
|6|CAT|15|NIE|ANY|TAK|2022-03-08
|7|CAT|13|NIE|INDOOR|NIE|2022-03-08
|8|CAT|10|TAK|ANY|TAK|2022-03-08
|10|CAT|8|TAK|INDOOR|TAK|2022-03-08
|11|CAT|16|NIE|ANY|TAK|2022-03-08
|13|DOG|16|TAK|OUTDOOR|TAK|2022-03-08
|18|DOG|13|TAK|OUTDOOR|TAK|2022-03-08
|19|CAT|6|TAK|INDOOR|NIE|2022-03-08
|25|CAT|14|TAK|OUTDOOR|NIE|2022-03-08
|30|CAT|19|TAK|OUTDOOR|TAK|2022-03-08
|32|CAT|16|NIE|INDOOR|NIE|2022-03-08
|33|DOG|12|TAK|INDOOR|TAK|2022-03-08
|37|CAT|10|TAK|ANY|NIE|2022-03-08
|45|DOG|9|NIE|INDOOR|NIE|2022-03-08
|54|CAT|10|NIE|ANY|TAK|2022-03-08
|58|CAT|17|NIE|ANY|TAK|2022-03-08
|66|CAT|12|NIE|INDOOR|TAK|2022-03-08
|69|CAT|16|TAK|ANY|NIE|2022-03-08
|72|DOG|5|TAK|ANY|NIE|2022-03-08
|73|DOG|13|NIE|ANY|TAK|2022-03-08
|75|CAT|1|TAK|OUTDOOR|NIE|2022-03-08
|82|CAT|15|TAK|INDOOR|TAK|2022-03-08
|85|DOG|17|TAK|INDOOR|NIE|2022-03-08
|86|DOG|11|TAK|INDOOR|NIE|2022-03-08
|87|CAT|5|TAK|OUTDOOR|NIE|2022-03-08
|88|CAT|8|NIE|ANY|TAK|2022-03-08
|89|CAT|7|TAK|ANY|NIE|2022-03-08
|6|CAT|2|NIE|ANY|NIE|2022-03-09
|14|DOG|9|TAK|INDOOR|NIE|2022-03-09
|19|CAT|19|NIE|INDOOR|NIE|2022-03-09
|22|CAT|6|TAK|OUTDOOR|TAK|2022-03-09
|32|CAT|4|NIE|ANY|TAK|2022-03-09
|60|DOG|9|NIE|OUTDOOR|NIE|2022-03-09
|65|CAT|8|TAK|ANY|NIE|2022-03-09
|67|CAT|16|NIE|INDOOR|TAK|2022-03-09
|70|DOG|3|TAK|INDOOR|NIE|2022-03-09
|72|CAT|18|TAK|OUTDOOR|TAK|2022-03-09
|77|DOG|16|NIE|OUTDOOR|TAK|2022-03-09
|80|CAT|13|NIE|OUTDOOR|NIE|2022-03-09
|86|DOG|19|TAK|ANY|TAK|2022-03-09
|88|DOG|12|TAK|OUTDOOR|TAK|2022-03-09
|2|CAT|8|NIE|INDOOR|NIE|2022-03-10
|3|DOG|18|NIE|INDOOR|NIE|2022-03-10
|6|CAT|5|TAK|OUTDOOR|NIE|2022-03-10
|11|DOG|4|TAK|ANY|NIE|2022-03-10
|18|DOG|7|NIE|INDOOR|NIE|2022-03-10
|19|DOG|10|TAK|OUTDOOR|TAK|2022-03-10
|27|DOG|1|NIE|INDOOR|NIE|2022-03-10
|45|DOG|10|TAK|INDOOR|TAK|2022-03-10
|48|CAT|19|NIE|INDOOR|NIE|2022-03-10
|53|DOG|15|NIE|ANY|NIE|2022-03-10
|57|CAT|12|NIE|ANY|NIE|2022-03-10
|60|DOG|7|NIE|OUTDOOR|NIE|2022-03-10
|67|DOG|19|NIE|OUTDOOR|TAK|2022-03-10
|69|DOG|13|NIE|ANY|NIE|2022-03-10
|72|DOG|6|NIE|INDOOR|TAK|2022-03-10
|77|CAT|7|NIE|ANY|NIE|2022-03-10
|80|CAT|1|TAK|INDOOR|NIE|2022-03-10
|86|CAT|13|NIE|OUTDOOR|NIE|2022-03-10
|88|DOG|19|TAK|OUTDOOR|TAK|2022-03-10
|90|CAT|15|NIE|INDOOR|NIE|2022-03-10
|2|CAT|9|TAK|ANY|TAK|2022-03-11
|3|DOG|14|TAK|OUTDOOR|NIE|2022-03-11
|12|DOG|8|TAK|ANY|NIE|2022-03-11
|16|CAT|11|TAK|ANY|NIE|2022-03-11
|17|CAT|19|NIE|OUTDOOR|TAK|2022-03-11
|18|CAT|2|NIE|INDOOR|NIE|2022-03-11
|19|CAT|7|TAK|ANY|TAK|2022-03-11
|22|CAT|8|NIE|INDOOR|NIE|2022-03-11
|24|DOG|5|TAK|OUTDOOR|NIE|2022-03-11
|28|DOG|5|NIE|OUTDOOR|NIE|2022-03-11
|30|CAT|18|TAK|OUTDOOR|NIE|2022-03-11
|31|DOG|11|TAK|INDOOR|TAK|2022-03-11
|38|DOG|5|NIE|OUTDOOR|TAK|2022-03-11
|41|CAT|12|NIE|ANY|TAK|2022-03-11
|45|CAT|19|TAK|INDOOR|NIE|2022-03-11
|48|DOG|15|NIE|ANY|TAK|2022-03-11
|49|DOG|13|TAK|INDOOR|TAK|2022-03-11
|50|CAT|15|NIE|ANY|NIE|2022-03-11
|52|DOG|6|TAK|INDOOR|TAK|2022-03-11
|53|CAT|1|TAK|INDOOR|TAK|2022-03-11
|55|DOG|18|TAK|INDOOR|TAK|2022-03-11
|56|CAT|6|NIE|OUTDOOR|NIE|2022-03-11
|58|DOG|19|NIE|INDOOR|NIE|2022-03-11
|59|CAT|6|NIE|OUTDOOR|TAK|2022-03-11
|68|DOG|16|TAK|INDOOR|NIE|2022-03-11
|75|CAT|6|NIE|INDOOR|TAK|2022-03-11
|76|CAT|4|TAK|ANY|TAK|2022-03-11
|80|CAT|14|NIE|ANY|TAK|2022-03-11
|82|DOG|19|TAK|OUTDOOR|NIE|2022-03-11
|84|DOG|11|TAK|OUTDOOR|TAK|2022-03-11
|91|CAT|13|TAK|INDOOR|NIE|2022-03-11
|92|DOG|10|TAK|OUTDOOR|TAK|2022-03-11
|93|DOG|12|TAK|OUTDOOR|NIE|2022-03-11
|94|CAT|3|NIE|ANY|NIE|2022-03-11
|95|CAT|5|TAK|ANY|TAK|2022-03-11
|96|DOG|3|TAK|ANY|TAK|2022-03-11
|3|DOG|3|TAK|OUTDOOR|TAK|2022-03-12
|6|DOG|1|TAK|ANY|NIE|2022-03-12
|15|CAT|6|TAK|INDOOR|TAK|2022-03-12
|16|DOG|8|TAK|ANY|NIE|2022-03-12
|17|CAT|5|TAK|INDOOR|TAK|2022-03-12
|21|CAT|18|TAK|ANY|TAK|2022-03-12
|22|DOG|9|TAK|OUTDOOR|NIE|2022-03-12
|27|DOG|6|NIE|INDOOR|TAK|2022-03-12
|30|CAT|11|TAK|OUTDOOR|NIE|2022-03-12
|31|CAT|11|TAK|INDOOR|TAK|2022-03-12
|33|DOG|13|TAK|INDOOR|TAK|2022-03-12
|35|CAT|14|NIE|OUTDOOR|NIE|2022-03-12
|62|CAT|8|TAK|ANY|NIE|2022-03-12
|67|CAT|7|NIE|OUTDOOR|TAK|2022-03-12
|72|CAT|3|NIE|ANY|NIE|2022-03-12
|76|CAT|12|NIE|INDOOR|NIE|2022-03-12
|77|CAT|14|TAK|OUTDOOR|NIE|2022-03-12
|79|DOG|13|TAK|ANY|NIE|2022-03-12
|84|CAT|12|NIE|INDOOR|TAK|2022-03-12
|95|CAT|14|NIE|ANY|TAK|2022-03-12
|3|DOG|17|TAK|ANY|NIE|2022-03-13
|6|CAT|7|NIE|INDOOR|NIE|2022-03-13
|7|CAT|11|NIE|INDOOR|TAK|2022-03-13
|8|DOG|10|NIE|OUTDOOR|TAK|2022-03-13
|13|CAT|17|TAK|OUTDOOR|NIE|2022-03-13
|14|DOG|18|TAK|INDOOR|NIE|2022-03-13
|15|CAT|19|NIE|ANY|NIE|2022-03-13
|29|CAT|10|NIE|ANY|TAK|2022-03-13
|30|DOG|15|TAK|ANY|NIE|2022-03-13
|33|DOG|4|TAK|OUTDOOR|NIE|2022-03-13
|35|CAT|3|NIE|ANY|TAK|2022-03-13
|36|CAT|6|TAK|ANY|TAK|2022-03-13
|37|CAT|4|NIE|INDOOR|TAK|2022-03-13
|39|CAT|8|NIE|ANY|TAK|2022-03-13
|41|DOG|7|NIE|INDOOR|NIE|2022-03-13
|42|CAT|15|NIE|ANY|TAK|2022-03-13
|43|CAT|11|NIE|ANY|NIE|2022-03-13
|45|CAT|11|TAK|OUTDOOR|NIE|2022-03-13
|48|CAT|12|TAK|INDOOR|TAK|2022-03-13
|50|DOG|2|TAK|INDOOR|NIE|2022-03-13
|51|DOG|1|NIE|OUTDOOR|NIE|2022-03-13
|53|CAT|18|NIE|OUTDOOR|NIE|2022-03-13
|54|DOG|15|NIE|ANY|NIE|2022-03-13
|64|CAT|6|NIE|INDOOR|TAK|2022-03-13
|70|DOG|0|TAK|ANY|TAK|2022-03-13
|71|DOG|5|NIE|ANY|TAK|2022-03-13
|72|CAT|16|NIE|INDOOR|TAK|2022-03-13
|74|DOG|0|TAK|ANY|NIE|2022-03-13
|77|DOG|19|TAK|OUTDOOR|TAK|2022-03-13
|85|CAT|12|TAK|INDOOR|TAK|2022-03-13
|86|CAT|0|TAK|INDOOR|TAK|2022-03-13
|90|CAT|10|NIE|INDOOR|TAK|2022-03-13
|91|CAT|19|TAK|ANY|NIE|2022-03-13
|94|DOG|0|NIE|ANY|TAK|2022-03-13
|96|DOG|7|TAK|ANY|TAK|2022-03-13
|97|DOG|2|NIE|ANY|NIE|2022-03-13
|8|CAT|16|TAK|OUTDOOR|TAK|2022-03-14
|9|DOG|2|TAK|OUTDOOR|TAK|2022-03-14
|15|DOG|14|NIE|OUTDOOR|TAK|2022-03-14
|17|CAT|2|TAK|OUTDOOR|NIE|2022-03-14
|20|DOG|3|TAK|INDOOR|TAK|2022-03-14
|24|DOG|6|TAK|OUTDOOR|TAK|2022-03-14
|25|CAT|16|TAK|OUTDOOR|TAK|2022-03-14
|31|CAT|19|TAK|INDOOR|NIE|2022-03-14
|34|DOG|16|NIE|OUTDOOR|TAK|2022-03-14
|35|CAT|12|TAK|ANY|NIE|2022-03-14
|42|CAT|4|NIE|OUTDOOR|TAK|2022-03-14
|59|CAT|12|TAK|ANY|TAK|2022-03-14
|62|DOG|5|NIE|ANY|NIE|2022-03-14
|65|CAT|9|TAK|OUTDOOR|TAK|2022-03-14
|67|DOG|0|NIE|OUTDOOR|TAK|2022-03-14
|68|CAT|6|TAK|INDOOR|NIE|2022-03-14
|73|DOG|8|NIE|ANY|NIE|2022-03-14
|75|CAT|6|TAK|OUTDOOR|NIE|2022-03-14
|84|CAT|14|TAK|ANY|NIE|2022-03-14
|90|CAT|6|NIE|OUTDOOR|NIE|2022-03-14
|92|DOG|0|NIE|ANY|TAK|2022-03-14
|98|DOG|3|TAK|INDOOR|NIE|2022-03-14
|99|DOG|18|TAK|OUTDOOR|TAK|2022-03-14
|100|CAT|13|TAK|ANY|NIE|2022-03-14
|2|DOG|16|NIE|ANY|TAK|2022-03-15
|8|CAT|4|NIE|ANY|TAK|2022-03-15
|15|CAT|1|TAK|INDOOR|NIE|2022-03-15
|18|CAT|10|NIE|INDOOR|NIE|2022-03-15
|19|CAT|1|TAK|INDOOR|NIE|2022-03-15
|26|DOG|6|NIE|ANY|NIE|2022-03-15
|28|CAT|11|TAK|ANY|TAK|2022-03-15
|31|CAT|18|NIE|ANY|NIE|2022-03-15
|54|DOG|19|NIE|OUTDOOR|NIE|2022-03-15
|55|DOG|6|NIE|ANY|NIE|2022-03-15
|63|DOG|1|NIE|INDOOR|NIE|2022-03-15
|65|DOG|7|TAK|ANY|TAK|2022-03-15
|67|CAT|11|TAK|INDOOR|NIE|2022-03-15
|76|DOG|16|TAK|ANY|TAK|2022-03-15
|77|CAT|11|TAK|ANY|TAK|2022-03-15
|80|DOG|19|TAK|OUTDOOR|TAK|2022-03-15
|81|DOG|10|NIE|ANY|TAK|2022-03-15
|82|CAT|0|TAK|ANY|NIE|2022-03-15
|83|DOG|5|NIE|OUTDOOR|TAK|2022-03-15
|86|CAT|16|TAK|INDOOR|TAK|2022-03-15
|90|CAT|19|NIE|ANY|NIE|2022-03-15
|100|CAT|4|TAK|INDOOR|TAK|2022-03-15
|101|DOG|17|NIE|INDOOR|TAK|2022-03-15
|102|DOG|3|NIE|ANY|TAK|2022-03-15
|103|DOG|0|NIE|INDOOR|TAK|2022-03-15
|104|CAT|2|TAK|INDOOR|NIE|2022-03-15
|11|CAT|6|NIE|INDOOR|TAK|2022-03-16
|17|CAT|19|TAK|ANY|NIE|2022-03-16
|29|DOG|5|NIE|ANY|NIE|2022-03-16
|32|CAT|1|NIE|ANY|NIE|2022-03-16
|33|CAT|17|NIE|INDOOR|NIE|2022-03-16
|34|DOG|18|NIE|ANY|NIE|2022-03-16
|48|DOG|10|TAK|OUTDOOR|TAK|2022-03-16
|49|CAT|17|NIE|ANY|NIE|2022-03-16
|52|DOG|19|NIE|OUTDOOR|NIE|2022-03-16
|62|DOG|15|NIE|ANY|NIE|2022-03-16
|64|CAT|19|TAK|ANY|TAK|2022-03-16
|66|DOG|17|TAK|OUTDOOR|TAK|2022-03-16
|69|CAT|0|TAK|INDOOR|TAK|2022-03-16
|72|DOG|0|NIE|ANY|TAK|2022-03-16
|80|DOG|11|NIE|ANY|TAK|2022-03-16
|81|CAT|3|NIE|INDOOR|NIE|2022-03-16
|85|CAT|9|NIE|OUTDOOR|NIE|2022-03-16
|90|CAT|16|NIE|ANY|NIE|2022-03-16
|95|CAT|12|NIE|INDOOR|NIE|2022-03-16
|105|CAT|3|NIE|ANY|NIE|2022-03-16
|3|CAT|1|TAK|INDOOR|NIE|2022-03-17
|12|CAT|12|TAK|INDOOR|TAK|2022-03-17
|14|DOG|12|TAK|ANY|NIE|2022-03-17
|20|CAT|5|NIE|OUTDOOR|NIE|2022-03-17
|21|CAT|19|NIE|INDOOR|TAK|2022-03-17
|29|DOG|2|NIE|INDOOR|TAK|2022-03-17
|39|DOG|18|NIE|ANY|TAK|2022-03-17
|41|DOG|18|NIE|OUTDOOR|TAK|2022-03-17
|42|DOG|17|NIE|ANY|TAK|2022-03-17
|43|DOG|0|TAK|OUTDOOR|TAK|2022-03-17
|45|CAT|12|TAK|INDOOR|TAK|2022-03-17
|46|DOG|7|TAK|OUTDOOR|NIE|2022-03-17
|48|DOG|10|NIE|INDOOR|NIE|2022-03-17
|59|CAT|5|TAK|ANY|NIE|2022-03-17
|68|DOG|6|TAK|ANY|NIE|2022-03-17
|75|CAT|0|NIE|INDOOR|TAK|2022-03-17
|82|CAT|12|NIE|INDOOR|NIE|2022-03-17
|84|CAT|7|TAK|OUTDOOR|TAK|2022-03-17
|85|CAT|12|NIE|INDOOR|NIE|2022-03-17
|86|CAT|5|NIE|ANY|TAK|2022-03-17
|99|DOG|9|TAK|OUTDOOR|NIE|2022-03-17
|103|CAT|13|TAK|OUTDOOR|TAK|2022-03-17
|106|DOG|3|TAK|OUTDOOR|TAK|2022-03-17
|107|DOG|0|NIE|INDOOR|TAK|2022-03-17
|2|CAT|13|TAK|ANY|NIE|2022-03-18
|4|CAT|17|NIE|OUTDOOR|NIE|2022-03-18
|6|DOG|19|NIE|OUTDOOR|NIE|2022-03-18
|10|DOG|16|NIE|INDOOR|NIE|2022-03-18
|19|CAT|17|NIE|ANY|NIE|2022-03-18
|24|DOG|13|TAK|OUTDOOR|NIE|2022-03-18
|25|DOG|13|NIE|ANY|NIE|2022-03-18
|32|CAT|10|NIE|OUTDOOR|TAK|2022-03-18
|35|CAT|1|NIE|INDOOR|NIE|2022-03-18
|41|CAT|14|NIE|OUTDOOR|TAK|2022-03-18
|46|CAT|6|TAK|INDOOR|TAK|2022-03-18
|49|DOG|14|NIE|OUTDOOR|NIE|2022-03-18
