488|7|5|18|2022-03-03|2022-03-05
140|15|6|9|2022-02-13|2022-03-05
270|22|29|6|2022-02-20|2022-03-05
319|40|9|8|2022-02-22|2022-03-05
322|50|29|14|2022-02-22|2022-03-05
401|2|21|19|2022-02-27|2022-03-05
402|8|31|14|2022-02-27|2022-03-05
418|53|30|6|2022-02-27|2022-03-05
438|40|7|14|2022-02-28|2022-03-05
445|68|36|8|2022-02-28|2022-03-05
446|6|25|18|2022-03-01|2022-03-05
476|32|24|9|2022-03-02|2022-03-05
495|25|20|8|2022-03-03|2022-03-05
517|44|29|20|2022-03-04|2022-03-05
194|15|20|9|2022-02-16|2022-03-06
297|30|23|6|2022-02-21|2022-03-06
306|6|30|6|2022-02-22|2022-03-06
328|16|9|6|2022-02-23|2022-03-06
369|23|29|9|2022-02-25|2022-03-06
394|38|1|14|2022-02-26|2022-03-06
398|61|26|6|2022-02-26|2022-03-06
428|17|25|8|2022-02-28|2022-03-06
439|46|24|13|2022-02-28|2022-03-06
228|3|30|15|2022-02-18|2022-03-06
244|7|30|8|2022-02-19|2022-03-06
253|24|30|6|2022-02-19|2022-03-06
280|3|30|6|2022-02-21|2022-03-06
306|6|30|6|2022-02-22|2022-03-06
317|30|30|13|2022-02-22|2022-03-06
376|48|30|13|2022-02-25|2022-03-06
411|35|30|9|2022-02-27|2022-03-06
418|53|30|6|2022-02-27|2022-03-06
451|17|30|17|2022-03-01|2022-03-06
465|64|30|17|2022-03-01|2022-03-06
544|4|35|19|2022-03-06|2022-03-06
556|48|8|18|2022-03-06|2022-03-06
565|73|32|8|2022-03-06|2022-03-06
93|6|1|9|2022-02-11|2022-03-07
94|7|20|9|2022-02-11|2022-03-07
181|27|16|8|2022-02-15|2022-03-07
379|56|34|9|2022-02-25|2022-03-07
433|30|13|14|2022-02-28|2022-03-07
435|33|14|20|2022-02-28|2022-03-07
444|64|28|15|2022-02-28|2022-03-07
454|29|24|13|2022-03-01|2022-03-07
463|57|4|9|2022-03-01|2022-03-07
500|60|2|14|2022-03-03|2022-03-07
555|42|8|20|2022-03-06|2022-03-07
558|52|4|18|2022-03-06|2022-03-07
566|76|9|8|2022-03-06|2022-03-07
48|3|14|15|2022-02-08|2022-03-08
97|10|9|9|2022-02-11|2022-03-08
424|8|31|6|2022-02-28|2022-03-08
493|20|21|14|2022-03-03|2022-03-08
524|72|1|18|2022-03-04|2022-03-08
531|36|26|20|2022-03-05|2022-03-08
542|76|10|18|2022-03-05|2022-03-08
552|32|7|17|2022-03-06|2022-03-08
573|24|14|8|2022-03-07|2022-03-08
577|43|12|13|2022-03-07|2022-03-08
585|65|26|22|2022-03-07|2022-03-08
592|3|5|15|2022-03-08|2022-03-08
610|69|28|15|2022-03-08|2022-03-08
612|73|20|9|2022-03-08|2022-03-08
257|32|31|14|2022-02-19|2022-03-09
289|19|31|13|2022-02-21|2022-03-09
291|21|31|15|2022-02-21|2022-03-09
294|25|31|17|2022-02-21|2022-03-09
339|47|31|19|2022-02-23|2022-03-09
340|48|31|9|2022-02-23|2022-03-09
389|22|31|6|2022-02-26|2022-03-09
402|8|31|14|2022-02-27|2022-03-09
415|47|31|14|2022-02-27|2022-03-09
424|8|31|6|2022-02-28|2022-03-09
437|35|31|19|2022-02-28|2022-03-09
449|14|31|14|2022-03-01|2022-03-09
487|3|31|15|2022-03-03|2022-03-09
525|3|31|6|2022-03-05|2022-03-09
282|5|14|23|2022-02-21|
284|9|21|14|2022-02-21|
289|19|31|25|2022-02-21|2022-03-09
290|20|20|8|2022-02-21|
292|22|33|14|2022-02-21|
298|31|16|15|2022-02-21|
301|37|5|14|2022-02-21|2022-03-05
304|42|23|17|2022-02-21|2022-03-04
307|7|5|23|2022-02-22|2022-03-05
313|22|3|18|2022-02-22|2022-02-27
317|30|30|17|2022-02-22|2022-03-06
318|38|27|23|2022-02-22|
320|44|14|6|2022-02-22|
321|46|13|8|2022-02-22|2022-02-28
336|38|20|17|2022-02-23|
338|44|19|22|2022-02-23|2022-02-25
341|52|26|21|2022-02-23|2022-02-25
342|53|9|8|2022-02-23|2022-02-26
349|15|3|8|2022-02-24|2022-02-27
354|34|25|18|2022-02-24|
356|45|26|25|2022-02-24|
370|29|9|20|2022-02-25|
376|48|30|24|2022-02-25|2022-03-06
380|57|9|9|2022-02-25|2022-03-01
390|24|8|17|2022-02-26|2022-03-04
392|28|25|25|2022-02-26|
397|58|22|6|2022-02-26|2022-03-04
416|48|33|15|2022-02-27|
6|3|7|22|2022-02-03|2022-02-15
38|2|16|14|2022-02-07|
122|18|19|19|2022-02-12|2022-02-25
215|18|21|18|2022-02-17|2022-02-22
220|24|27|18|2022-02-17|2022-02-21
232|17|17|9|2022-02-18|2022-02-24
314|23|32|18|2022-02-22|
176|17|17|18|2022-02-15|2022-02-26
434|31|25|25|2022-02-28|2022-03-03
439|46|24|21|2022-02-28|2022-03-06
454|29|24|18|2022-03-01|2022-03-07
455|32|12|18|2022-03-01|
456|34|32|18|2022-03-01|
480|36|5|20|2022-03-02|2022-03-05
485|67|25|21|2022-03-02|
315|24|16|20|2022-02-22|
355|43|24|15|2022-02-24|
367|15|35|21|2022-02-25|
102|16|21|23|2022-02-11|2022-02-24
474|30|4|14|2022-03-02|
405|14|28|24|2022-02-27|
486|1|35|21|2022-03-03|
516|42|8|9|2022-03-04|2022-03-04
519|56|14|21|2022-03-04|2022-03-04
528|19|21|24|2022-03-05|
537|60|2|25|2022-03-05|
561|62|23|22|2022-03-06|
563|70|27|24|2022-03-06|
567|80|13|23|2022-03-06|
570|8|13|20|2022-03-07|
576|35|33|9|2022-03-07|
577|43|12|6|2022-03-07|2022-03-08
584|63|4|25|2022-03-07|
588|71|34|23|2022-03-07|
591|84|1|15|2022-03-07|
376|48|30|9|2022-02-25|2022-03-06
405|14|28|14|2022-02-27|
528|19|21|18|2022-03-05|
563|70|27|19|2022-03-06|
191|11|7|8|2022-02-16|2022-03-09
292|22|33|14|2022-02-21|2022-03-09
400|1|7|6|2022-02-27|2022-03-09
417|52|10|6|2022-02-27|2022-03-09
561|62|23|22|2022-03-06|2022-03-09
593|6|22|6|2022-03-08|2022-03-09
600|19|23|6|2022-03-08|2022-03-09
617|19|27|6|2022-03-09|2022-03-09
53|8|6|15|2022-02-08|2022-03-10
112|7|6|9|2022-02-12|2022-03-10
140|15|6|9|2022-02-13|2022-03-10
167|33|6|9|2022-02-14|2022-03-10
227|1|6|9|2022-02-18|2022-03-10
235|22|6|15|2022-02-18|2022-03-10
241|33|6|15|2022-02-18|2022-03-10
275|35|6|9|2022-02-20|2022-03-10
337|39|6|8|2022-02-23|2022-03-10
352|30|6|14|2022-02-24|2022-03-10
475|31|6|14|2022-03-02|2022-03-10
529|20|6|6|2022-03-05|2022-03-10
562|67|6|6|2022-03-06|2022-03-10
568|2|6|18|2022-03-07|2022-03-10
594|7|6|9|2022-03-08|2022-03-10
628|88|6|8|2022-03-09|2022-03-10
54|9|13|6|2022-02-08|2022-03-10
100|14|13|9|2022-02-11|2022-03-10
131|2|2|9|2022-02-13|2022-03-10
314|23|32|18|2022-02-22|2022-03-10
38|2|16|14|2022-02-07|2022-03-10
47|2|16|9|2022-02-08|2022-03-10
57|12|16|6|2022-02-08|2022-03-10
58|1|16|8|2022-02-09|2022-03-10
70|13|16|9|2022-02-09|2022-03-10
147|24|16|9|2022-02-13|2022-03-10
157|15|16|15|2022-02-14|2022-03-10
181|27|16|8|2022-02-15|2022-03-10
298|31|16|15|2022-02-21|2022-03-10
300|36|16|8|2022-02-21|2022-03-10
315|24|16|20|2022-02-22|2022-03-10
357|48|16|17|2022-02-24|2022-03-10
483|58|16|8|2022-03-02|2022-03-10
523|68|16|17|2022-03-04|2022-03-10
569|3|16|8|2022-03-07|2022-03-10
410|32|2|6|2022-02-27|2022-03-10
452|19|34|6|2022-03-01|2022-03-10
484|66|2|15|2022-03-02|2022-03-10
503|70|34|15|2022-03-03|2022-03-10
514|31|23|17|2022-03-04|2022-03-10
527|18|20|15|2022-03-05|2022-03-10
550|25|8|8|2022-03-06|2022-03-10
609|66|12|14|2022-03-08|2022-03-10
629|2|30|26|2022-03-10|2022-03-10
12|1|1|15|2022-02-04|2022-03-11
13|2|1|9|2022-02-04|2022-03-11
16|5|1|15|2022-02-04|2022-03-11
29|2|1|9|2022-02-06|2022-03-11
31|4|1|9|2022-02-06|2022-03-11
33|6|1|18|2022-02-06|2022-03-11
43|7|1|18|2022-02-07|2022-03-11
93|6|1|9|2022-02-11|2022-03-11
101|15|1|6|2022-02-11|2022-03-11
105|21|1|14|2022-02-11|2022-03-11
133|4|1|9|2022-02-13|2022-03-11
192|12|1|6|2022-02-16|2022-03-11
196|18|1|6|2022-02-16|2022-03-11
198|20|1|6|2022-02-16|2022-03-11
242|34|1|8|2022-02-18|2022-03-11
265|15|1|9|2022-02-20|2022-03-11
285|10|1|6|2022-02-21|2022-03-11
394|38|1|14|2022-02-26|2022-03-11
524|72|1|18|2022-03-04|2022-03-11
591|84|1|15|2022-03-07|2022-03-11
249|17|25|6|2022-02-19|2022-03-11
252|21|25|14|2022-02-19|2022-03-11
255|30|25|9|2022-02-19|2022-03-11
330|23|25|6|2022-02-23|2022-03-11
332|26|25|6|2022-02-23|2022-03-11
354|34|25|18|2022-02-24|2022-03-11
392|28|25|25|2022-02-26|2022-03-11
413|41|25|8|2022-02-27|2022-03-11
414|42|25|15|2022-02-27|2022-03-11
428|17|25|8|2022-02-28|2022-03-11
429|24|25|6|2022-02-28|2022-03-11
434|31|25|25|2022-02-28|2022-03-11
446|6|25|18|2022-03-01|2022-03-11
485|67|25|26|2022-03-02|2022-03-11
511|26|25|9|2022-03-04|2022-03-11
547|10|25|27|2022-03-06|2022-03-11
554|41|25|17|2022-03-06|2022-03-11
618|22|25|26|2022-03-09|2022-03-11
186|1|5|15|2022-02-16|2022-03-05
190|10|7|9|2022-02-16|2022-03-01
195|17|9|14|2022-02-16|
196|18|1|15|2022-02-16|2022-03-11
198|20|1|20|2022-02-16|2022-03-11
200|23|22|17|2022-02-16|2022-03-04
205|31|14|23|2022-02-16|2022-02-22
5|2|8|8|2022-02-03|2022-03-04
25|6|5|26|2022-02-05|2022-03-05
30|3|12|9|2022-02-06|2022-02-06
41|5|13|26|2022-02-07|2022-02-26
46|1|4|27|2022-02-08|2022-02-26
52|7|13|23|2022-02-08|2022-02-13
72|2|8|23|2022-02-10|2022-03-04
80|10|21|26|2022-02-10|2022-02-15
101|15|1|23|2022-02-11|2022-03-11
57|12|16|26|2022-02-08|2022-03-10
65|8|5|25|2022-02-09|2022-03-05
138|9|8|26|2022-02-13|2022-03-04
164|28|20|28|2022-02-14|2022-02-23
179|25|14|15|2022-02-15|2022-02-17
217|21|5|17|2022-02-17|2022-03-05
219|23|19|20|2022-02-17|2022-02-25
221|25|3|15|2022-02-17|2022-02-27
226|32|5|28|2022-02-17|2022-03-05
230|5|17|8|2022-02-18|2022-02-21
233|18|7|28|2022-02-18|2022-02-22
237|25|28|22|2022-02-18|2022-02-25
249|17|25|14|2022-02-19|2022-03-11
250|19|23|14|2022-02-19|2022-02-26
251|20|28|22|2022-02-19|2022-02-25
253|24|30|17|2022-02-19|2022-03-06
259|2|8|17|2022-02-20|2022-03-04
270|22|29|14|2022-02-20|2022-03-05
280|3|30|8|2022-02-21|2022-03-06
285|10|1|17|2022-02-21|2022-03-11
287|17|3|23|2022-02-21|2022-02-27
288|18|17|8|2022-02-21|
299|35|19|20|2022-02-21|2022-02-25
309|9|19|20|2022-02-22|2022-02-25
323|4|19|27|2022-02-23|2022-02-25
325|10|8|28|2022-02-23|2022-03-04
327|13|4|20|2022-02-23|2022-02-26
328|16|9|26|2022-02-23|2022-03-06
330|23|25|25|2022-02-23|2022-03-11
332|26|25|18|2022-02-23|2022-03-11
348|13|4|28|2022-02-24|2022-02-26
350|21|22|14|2022-02-24|2022-03-04
359|55|20|17|2022-02-24|
365|10|14|9|2022-02-25|2022-02-26
389|22|31|15|2022-02-26|2022-03-09
398|61|26|22|2022-02-26|2022-03-06
400|1|7|22|2022-02-27|2022-03-09
410|32|2|15|2022-02-27|2022-03-10
417|52|10|8|2022-02-27|2022-03-09
420|59|2|9|2022-02-27|2022-02-28
17|6|7|27|2022-02-04|2022-02-15
54|9|13|23|2022-02-08|2022-03-10
63|6|9|26|2022-02-09|2022-02-20
87|17|5|27|2022-02-10|2022-03-05
125|21|17|18|2022-02-12|2022-02-21
192|12|1|14|2022-02-16|2022-03-11
81|11|10|14|2022-02-10|2022-02-18
127|24|23|22|2022-02-12|
174|12|3|26|2022-02-15|2022-02-27
324|5|8|27|2022-02-23|2022-03-04
361|58|4|14|2022-02-24|2022-02-26
399|63|23|26|2022-02-26|
297|30|23|15|2022-02-21|2022-03-06
306|6|30|20|2022-02-22|2022-03-06
424|8|31|8|2022-02-28|2022-03-09
429|24|25|17|2022-02-28|2022-03-11
432|29|14|18|2022-02-28|
442|62|28|22|2022-02-28|
452|19|34|23|2022-03-01|2022-03-10
457|39|4|23|2022-03-01|2022-03-02
466|65|35|20|2022-03-01|
351|28|14|22|2022-02-24|
418|53|30|8|2022-02-27|2022-03-06
286|11|22|27|2022-02-21|2022-03-04
453|27|26|14|2022-03-01|
490|12|20|26|2022-03-03|
518|55|4|25|2022-03-04|
525|3|31|18|2022-03-05|2022-03-09
529|20|6|17|2022-03-05|2022-03-10
540|71|36|27|2022-03-05|
543|79|21|15|2022-03-05|
551|28|29|15|2022-03-06|
559|54|5|26|2022-03-06|
562|67|6|28|2022-03-06|2022-03-10
593|6|22|17|2022-03-08|2022-03-09
600|19|23|26|2022-03-08|2022-03-09
320|44|14|27|2022-02-22|
397|58|22|28|2022-02-26|2022-03-04
577|43|12|9|2022-03-07|2022-03-08
617|19|27|18|2022-03-09|2022-03-09
623|70|34|23|2022-03-09|
624|72|33|25|2022-03-09|
630|3|38|8|2022-03-10|
634|19|23|17|2022-03-10|
11|8|2|14|2022-02-03|2022-03-11
146|23|17|8|2022-02-13|2022-03-11
239|29|27|8|2022-02-18|2022-03-11
318|38|27|23|2022-02-22|2022-03-11
332|26|25|18|2022-02-23|2022-03-11
375|47|12|9|2022-02-25|2022-03-11
455|32|12|18|2022-03-01|2022-03-11
513|28|28|20|2022-03-04|2022-03-11
560|61|13|8|2022-03-06|2022-03-11
579|51|17|14|2022-03-07|2022-03-11
591|84|1|15|2022-03-07|2022-03-11
598|13|17|22|2022-03-08|2022-03-11
599|18|35|8|2022-03-08|2022-03-11
663|48|41|9|2022-03-11|2022-03-11
664|49|7|17|2022-03-11|2022-03-11
1|1|3|18|2022-02-02|2022-02-27
2|2|12|28|2022-02-02|2022-02-04
4|1|12|27|2022-02-03|2022-02-26
10|7|8|25|2022-02-03|2022-03-04
13|2|1|28|2022-02-04|2022-03-11
18|7|12|17|2022-02-04|
19|8|7|18|2022-02-04|2022-02-15
20|1|5|18|2022-02-05|2022-03-05
21|2|7|8|2022-02-05|2022-02-15
26|7|11|18|2022-02-05|2022-02-06
31|4|1|20|2022-02-06|2022-03-11
32|5|10|15|2022-02-06|2022-02-25
35|8|4|28|2022-02-06|2022-02-26
36|9|5|23|2022-02-06|2022-03-05
40|4|8|15|2022-02-07|2022-03-04
44|8|8|28|2022-02-07|2022-03-04
47|2|16|23|2022-02-08|2022-03-10
50|5|3|22|2022-02-08|2022-02-27
59|2|4|28|2022-02-09|2022-02-26
62|5|12|20|2022-02-09|
66|9|15|25|2022-02-09|2022-02-21
67|10|21|14|2022-02-09|2022-02-11
77|7|5|23|2022-02-10|2022-03-05
78|8|5|8|2022-02-10|2022-03-05
84|14|5|26|2022-02-10|2022-03-05
92|5|4|14|2022-02-11|2022-02-26
93|6|1|28|2022-02-11|2022-03-11
94|7|20|28|2022-02-11|2022-03-07
96|9|7|27|2022-02-11|2022-02-15
98|12|2|18|2022-02-11|2022-02-26
100|14|13|8|2022-02-11|2022-03-10
103|17|22|8|2022-02-11|2022-03-04
104|18|21|18|2022-02-11|2022-03-01
107|24|19|15|2022-02-11|2022-02-25
7|4|5|27|2022-02-03|2022-03-05
27|8|10|18|2022-02-05|2022-02-19
51|6|14|26|2022-02-08|2022-02-09
70|13|16|18|2022-02-09|2022-03-10
97|10|9|25|2022-02-11|2022-03-08
106|23|22|22|2022-02-11|2022-03-04
108|1|9|27|2022-02-12|2022-03-01
110|5|12|15|2022-02-12|
112|7|6|15|2022-02-12|2022-03-10
114|9|22|27|2022-02-12|2022-03-04
116|12|8|28|2022-02-12|2022-03-04
117|13|7|25|2022-02-12|2022-02-15
119|15|2|17|2022-02-12|2022-02-23
120|16|14|8|2022-02-12|
121|17|5|26|2022-02-12|2022-03-05
128|25|21|23|2022-02-12|2022-02-25
131|2|2|18|2022-02-13|2022-03-10
133|4|1|17|2022-02-13|2022-03-11
135|6|2|20|2022-02-13|
137|8|4|14|2022-02-13|2022-02-26
142|18|17|27|2022-02-13|
143|19|8|15|2022-02-13|2022-03-04
147|24|16|15|2022-02-13|2022-03-10
148|28|19|15|2022-02-13|2022-02-25
150|2|22|27|2022-02-14|2022-03-04
151|6|21|14|2022-02-14|2022-02-22
159|18|10|25|2022-02-14|2022-02-18
160|22|20|22|2022-02-14|
163|26|12|18|2022-02-14|2022-02-17
166|30|4|23|2022-02-14|2022-02-26
167|33|6|8|2022-02-14|2022-03-10
171|7|14|17|2022-02-15|2022-03-04
177|19|22|18|2022-02-15|2022-03-04
184|33|20|20|2022-02-15|2022-03-04
193|14|12|15|2022-02-16|2022-03-01
197|19|17|28|2022-02-16|2022-02-16
201|25|21|23|2022-02-16|2022-02-20
203|28|4|22|2022-02-16|2022-02-26
15|4|7|8|2022-02-04|2022-02-15
28|1|13|20|2022-02-06|2022-02-08
29|2|1|20|2022-02-06|2022-03-11
69|12|19|27|2022-02-09|2022-02-25
75|5|20|26|2022-02-10|2022-02-13
79|9|8|28|2022-02-10|2022-03-04
86|16|20|15|2022-02-10|2022-02-10
89|19|20|25|2022-02-10|2022-02-11
126|22|4|22|2022-02-12|2022-02-26
130|1|19|20|2022-02-13|2022-02-25
134|5|14|27|2022-02-13|2022-02-20
139|11|2|17|2022-02-13|2022-02-19
145|22|10|23|2022-02-13|
154|10|12|28|2022-02-14|
170|6|14|23|2022-02-15|2022-02-16
194|15|20|26|2022-02-16|2022-03-06
208|7|7|20|2022-02-17|
209|8|28|27|2022-02-17|2022-02-25
212|14|13|22|2022-02-17|2022-02-19
213|15|10|14|2022-02-17|2022-03-01
218|22|4|14|2022-02-17|2022-02-26
223|28|24|8|2022-02-17|2022-02-27
227|1|6|27|2022-02-18|2022-03-10
229|4|23|14|2022-02-18|2022-03-04
240|31|23|14|2022-02-18|2022-02-23
246|10|15|22|2022-02-19|2022-02-21
248|16|28|25|2022-02-19|2022-02-25
255|30|25|18|2022-02-19|2022-03-11
262|6|2|22|2022-02-20|2022-03-04
264|12|19|15|2022-02-20|2022-02-25
265|15|1|20|2022-02-20|2022-03-11
268|19|27|15|2022-02-20|2022-02-27
275|35|6|8|2022-02-20|2022-03-10
293|23|27|23|2022-02-21|2022-03-02
295|26|20|22|2022-02-21|
296|28|5|26|2022-02-21|2022-03-05
326|11|34|25|2022-02-23|2022-03-01
329|18|34|23|2022-02-23|
333|28|23|27|2022-02-23|
335|34|22|8|2022-02-23|2022-03-04
340|48|31|8|2022-02-23|2022-03-09
343|55|3|23|2022-02-23|2022-02-27
344|1|5|22|2022-02-24|2022-03-05
345|10|29|27|2022-02-24|2022-02-26
358|52|23|18|2022-02-24|2022-03-04
360|57|4|22|2022-02-24|2022-02-26
375|47|12|17|2022-02-25|2022-03-11
377|54|3|14|2022-02-25|2022-02-27
378|55|10|27|2022-02-25|2022-03-03
379|56|34|28|2022-02-25|2022-03-07
382|64|27|8|2022-02-25|
385|5|34|20|2022-02-26|
395|41|22|20|2022-02-26|2022-03-04
396|49|29|20|2022-02-26|2022-03-02
411|35|30|26|2022-02-27|2022-03-06
23|4|7|25|2022-02-05|2022-02-15
37|1|12|28|2022-02-07|2022-02-18
61|4|18|26|2022-02-09|2022-02-11
140|15|6|26|2022-02-13|2022-03-10
202|27|3|15|2022-02-16|2022-02-27
144|21|13|26|2022-02-13|2022-02-17
155|13|22|26|2022-02-14|2022-03-04
234|20|10|18|2022-02-18|2022-02-28
374|45|5|26|2022-02-25|2022-03-05
409|23|22|14|2022-02-27|2022-03-04
425|9|20|18|2022-02-28|
436|34|12|28|2022-02-28|2022-03-04
448|13|26|25|2022-03-01|
476|32|24|15|2022-03-02|2022-03-05
478|34|24|23|2022-03-02|
502|62|36|18|2022-03-03|
156|14|4|20|2022-02-14|2022-02-26
206|32|24|25|2022-02-16|2022-03-01
369|23|29|15|2022-02-25|2022-03-06
123|19|12|14|2022-02-12|2022-02-12
463|57|4|25|2022-03-01|2022-03-07
182|28|23|25|2022-02-15|2022-02-23
468|4|8|14|2022-03-02|2022-03-04
507|13|26|17|2022-03-04|
509|21|28|20|2022-03-04|
511|26|25|14|2022-03-04|2022-03-11
515|39|35|14|2022-03-04|
532|37|17|23|2022-03-05|
539|66|23|18|2022-03-05|
571|15|32|27|2022-03-07|
594|7|6|26|2022-03-08|2022-03-10
611|72|38|14|2022-03-08|
612|73|20|8|2022-03-08|2022-03-08
380|57|9|28|2022-02-25|2022-03-01
232|17|17|28|2022-02-18|2022-02-24
516|42|8|22|2022-03-04|2022-03-04
576|35|33|8|2022-03-07|
376|48|30|18|2022-02-25|2022-03-06
633|18|9|8|2022-03-10|
190|10|7|27|2022-02-16|2022-03-01
30|3|12|18|2022-02-06|2022-02-06
365|10|14|20|2022-02-25|2022-02-26
420|59|2|27|2022-02-27|2022-02-28
577|43|12|26|2022-03-07|2022-03-08
648|2|29|26|2022-03-11|
658|30|35|26|2022-03-11|
663|48|41|25|2022-03-11|2022-03-11
675|80|22|8|2022-03-11|
676|82|13|25|2022-03-11|
289|19|31|17|2022-02-21|2022-03-09
356|45|26|14|2022-02-24|
392|28|25|15|2022-02-26|2022-03-11
434|31|25|22|2022-02-28|2022-03-11
537|60|2|14|2022-03-05|
584|63|4|28|2022-03-07|
643|72|4|18|2022-03-10|
65|8|5|15|2022-02-09|2022-03-05
330|23|25|28|2022-02-23|2022-03-11
518|55|4|18|2022-03-04|
624|72|33|23|2022-03-09|
10|7|8|8|2022-02-03|2022-03-04
66|9|15|23|2022-02-09|2022-02-21
97|10|9|22|2022-02-11|2022-03-08
117|13|7|22|2022-02-12|2022-02-15
159|18|10|28|2022-02-14|2022-02-18
89|19|20|14|2022-02-10|2022-02-11
248|16|28|18|2022-02-19|2022-02-25
326|11|34|8|2022-02-23|2022-03-01
23|4|7|22|2022-02-05|2022-02-15
448|13|26|22|2022-03-01|
206|32|24|8|2022-02-16|2022-03-01
463|57|4|8|2022-03-01|2022-03-07
182|28|23|17|2022-02-15|2022-02-23
663|48|41|8|2022-03-11|2022-03-11
676|82|13|9|2022-03-11|
470|16|7|15|2022-03-02|
488|7|5|14|2022-03-03|2022-03-05
491|17|32|25|2022-03-03|
504|74|4|25|2022-03-03|
363|4|33|8|2022-02-25|
404|12|4|25|2022-02-27|
446|6|25|25|2022-03-01|2022-03-11
462|49|17|9|2022-03-01|2022-03-01
479|35|12|9|2022-03-02|2022-03-03
33|6|1|26|2022-02-06|2022-03-11
43|7|1|14|2022-02-07|2022-03-11
459|43|20|26|2022-03-01|
508|18|20|22|2022-03-04|
521|64|33|9|2022-03-04|
524|72|1|20|2022-03-04|2022-03-11
534|43|29|27|2022-03-05|
541|72|29|8|2022-03-05|
542|76|10|9|2022-03-05|2022-03-08
549|18|12|20|2022-03-06|
556|48|8|20|2022-03-06|2022-03-06
558|52|4|15|2022-03-06|2022-03-07
568|2|6|9|2022-03-07|2022-03-10
602|30|10|26|2022-03-08|
604|33|34|26|2022-03-08|
607|54|30|9|2022-03-08|
614|82|36|17|2022-03-08|
313|22|3|20|2022-02-22|2022-02-27
354|34|25|27|2022-02-24|2022-03-11
215|18|21|26|2022-02-17|2022-02-22
220|24|27|26|2022-02-17|2022-02-21
314|23|32|26|2022-02-22|2022-03-10
176|17|17|17|2022-02-15|2022-02-26
454|29|24|14|2022-03-01|2022-03-07
455|32|12|20|2022-03-01|2022-03-11
456|34|32|20|2022-03-01|
528|19|21|9|2022-03-05|
615|6|24|26|2022-03-09|
636|45|33|20|2022-03-10|
639|57|20|15|2022-03-10|
644|77|8|14|2022-03-10|
647|88|5|26|2022-03-10|
332|26|25|26|2022-02-23|2022-03-11
125|21|17|25|2022-02-12|2022-02-21
432|29|14|17|2022-02-28|
525|3|31|14|2022-03-05|2022-03-09
617|19|27|23|2022-03-09|2022-03-09
660|38|21|22|2022-03-11|
1|1|3|9|2022-02-02|2022-02-27
19|8|7|28|2022-02-04|2022-02-15
20|1|5|17|2022-02-05|2022-03-05
26|7|11|17|2022-02-05|2022-02-06
98|12|2|26|2022-02-11|2022-02-26
104|18|21|28|2022-02-11|2022-03-01
27|8|10|28|2022-02-05|2022-02-19
70|13|16|25|2022-02-09|2022-03-10
131|2|2|17|2022-02-13|2022-03-10
163|26|12|27|2022-02-14|2022-02-17
177|19|22|25|2022-02-15|2022-03-04
255|30|25|25|2022-02-19|2022-03-11
358|52|23|14|2022-02-24|2022-03-04
234|20|10|22|2022-02-18|2022-02-28
425|9|20|26|2022-02-28|
502|62|36|22|2022-03-03|
539|66|23|27|2022-03-05|
376|48|30|23|2022-02-25|2022-03-06
30|3|12|25|2022-02-06|2022-02-06
643|72|4|23|2022-03-10|
518|55|4|28|2022-03-04|
248|16|28|27|2022-02-19|2022-02-25
127|24|23|22|2022-02-12|2022-03-12
273|33|21|15|2022-02-20|2022-03-12
367|15|35|26|2022-02-25|2022-03-12
383|1|35|15|2022-02-26|2022-03-12
407|18|35|15|2022-02-27|2022-03-12
466|65|35|20|2022-03-01|2022-03-12
469|11|35|8|2022-03-02|2022-03-12
486|1|35|26|2022-03-03|2022-03-12
515|39|35|14|2022-03-04|2022-03-12
520|58|35|17|2022-03-04|2022-03-12
544|4|35|27|2022-03-06|2022-03-12
548|11|35|15|2022-03-06|2022-03-12
574|28|35|26|2022-03-07|2022-03-12
599|18|35|8|2022-03-08|2022-03-12
603|32|35|20|2022-03-08|2022-03-12
606|45|35|17|2022-03-08|2022-03-12
621|65|35|14|2022-03-09|2022-03-12
658|30|35|26|2022-03-11|2022-03-12
662|45|35|20|2022-03-11|2022-03-12
489|10|21|15|2022-03-03|2022-03-12
526|17|4|27|2022-03-05|2022-03-12
567|80|13|23|2022-03-06|2022-03-12
584|63|4|28|2022-03-07|2022-03-12
662|45|35|20|2022-03-11|2022-03-12
679|6|14|14|2022-03-12|2022-03-12
691|67|33|8|2022-03-12|2022-03-12
206|32|24|8|2022-02-16|2022-03-13
216|19|24|8|2022-02-17|2022-03-13
223|28|24|8|2022-02-17|2022-03-13
355|43|24|15|2022-02-24|2022-03-13
426|10|24|8|2022-02-28|2022-03-13
439|46|24|26|2022-02-28|2022-03-13
454|29|24|14|2022-03-01|2022-03-13
467|67|24|8|2022-03-01|2022-03-13
476|32|24|15|2022-03-02|2022-03-13
478|34|24|23|2022-03-02|2022-03-13
497|45|24|27|2022-03-03|2022-03-13
615|6|24|26|2022-03-09|2022-03-13
627|86|24|27|2022-03-09|2022-03-13
632|11|24|20|2022-03-10|2022-03-13
637|48|24|26|2022-03-10|2022-03-13
668|55|24|23|2022-03-11|2022-03-13
673|75|24|23|2022-03-11|2022-03-13
135|6|2|20|2022-02-13|2022-03-13
145|22|10|23|2022-02-13|2022-03-13
245|9|29|8|2022-02-19|2022-03-13
267|18|29|27|2022-02-20|2022-03-13
270|22|29|14|2022-02-20|2022-03-13
310|10|29|17|2022-02-22|2022-03-13
322|50|29|14|2022-02-22|2022-03-13
